accession	description
"SRR9899315"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 19 hour treatment with SHP099"
"SRR9899309"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in mouse xenograft: 3 hour treatment with SHP099"
"SRR9899338"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 19 hour treatment with trametinib"
"SRR9899335"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 3 hour treatment with SHP099"
"SRR9899336"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 19 hour treatment with SHP099"
"SRR9899330"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 3 hour treatment with trametinib"
"SRR9899325"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 3 hour treatment with SHP099"
"SRR9899324"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 19 hour treatment with trametinib"
"SRR9899320"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 3 hour treatment with trametinib"
"SRR9899322"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in mouse xenograft: 3 hour treatment with trametinib"
"SRR9899311"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 19 hour treatment with SHP099"
"SRR9899310"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in mouse xenograft: 3 hour treatment with SHP099"
"SRR9899337"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 19 hour treatment with trametinib"
"SRR9899332"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 3 hour treatment with SHP099"
"SRR9899331"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 19 hour treatment with SHP099"
"SRR9899327"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 2D culture: 3 hour treatment with trametinib"
"SRR9899329"	"Illumina HiSeq 4000 sequencing; RNA-Seq of MIA PaCa-2  in 3D spheroid: 3 hour treatment with SHP099"
"SRR12638467"	"NextSeq 500 sequencing; GSM4780995: Pancreatic cancer cells MIA PaCa-2 - H3K27ac - Vehicle (DMSO) treated; Homo sapiens; ChIP-Seq"
"SRR12638480"	"Illumina HiSeq 2500 sequencing; GSM4781008: Pancreatic cancer cells MIA PaCa-2 - H3K27ac - untreated Input; Homo sapiens; ChIP-Seq"
"SRR12638528"	"Illumina HiSeq 2500 sequencing; GSM4781056: Pancreatic cancer cells -  MIA PaCa-2 untreated RNA-Seq; Homo sapiens; RNA-Seq"
"SRR14153506"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 sensitive to MEK1/2 inhibition"
"SRR14153502"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 resistant to MEK1/2 inhibition"
"SRR14153508"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 sensitive to MEK1/2 inhibition"
"SRR14153507"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 sensitive to MEK1/2 inhibition"
"SRR14153505"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 resistant to MEK1/2 inhibition"
"SRR14153504"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 resistant to MEK1/2 inhibition"
"SRR14153503"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 resistant to MEK1/2 inhibition"
"SRR14153501"	"Illumina HiSeq 2000 sequencing; RNA-Seq of homo sapiens: Pancreatic cancer cell line MIA PaCa-2 resistant to MEK1/2 inhibition"
