accession	description
"SRR835139"	"Illumina HiSeq 2000 paired end sequencing; Illumina whole genome paired sequencing of pediatric low grade glioma sample PLGG24-Normal"
"SRR835133"	"Illumina HiSeq 2000 paired end sequencing; Illumina whole genome paired sequencing of pediatric low grade glioma sample PLGG24-Normal"
"SRR835140"	"Illumina HiSeq 2000 paired end sequencing; Illumina whole genome paired sequencing of pediatric low grade glioma sample PLGG24-Normal"
"SRR835135"	"Illumina HiSeq 2000 paired end sequencing; Illumina whole genome paired sequencing of pediatric low grade glioma sample PLGG24-Normal"
"SRR494509"	"Illumina Genome Analyzer IIx paired end sequencing; exome sequencing of NKTCL sample 59 normal"
"SRR494503"	"Illumina Genome Analyzer IIx paired end sequencing; exome sequencing of NKTCL sample 10 normal"
"SRR494507"	"Illumina Genome Analyzer IIx paired end sequencing; exome sequencing of NKTCL sample 7 normal"
"SRR1823052"	"Illumina HiSeq 2000 sequencing; Whole-exome sequencing of case 1 normal sample"
"SRR3990756"	"Illumina MiSeq paired end sequencing; ITS1 region metagenome from human normal scalp"
"SRR3990716"	"Illumina MiSeq paired end sequencing; 16S rRNA metagenome from human normal scalp"
"SRR305174"	"Illumina Genome Analyzer IIx paired end sequencing; Exome sequencing of DNA from Paired blood normal of patient with WDPMP"
"SRR14161987"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161986"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161985"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161984"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161983"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161982"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161981"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161980"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161979"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161977"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161976"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161975"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161974"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161973"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161972"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161971"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161970"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161969"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161968"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161966"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161965"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161964"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161963"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161962"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161961"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161960"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161959"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161958"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161957"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161954"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161953"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161952"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161951"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161950"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161949"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161948"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161947"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR14161946"	"Illumina HiSeq 2500 sequencing; Small RNA Seq of Canis lupus familiaris: Normal Mammary gland"
"SRR12149440"	"Illumina HiSeq 2500 sequencing; RNA-seq of Normal Earthworm anterior 1st-to-10th-segments"
"SRR10695706"	"Illumina HiSeq 2500 sequencing; WES of Mus Musculus: P53"
"SRR2063949"	"Illumina HiSeq 2000 paired end sequencing; Normal"
"SRR2063947"	"Illumina HiSeq 2000 paired end sequencing; Normal"
"SRR1689311"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166545&apos; containing sample &apos;BZ04-Normal&apos; from subject &apos;BZ04&apos;"
"SRR1689363"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166539&apos; containing sample &apos;BZ32-Normal&apos; from subject &apos;BZ32&apos;"
"SRR1689382"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166562&apos; containing sample &apos;BZ23-Normal&apos; from subject &apos;BZ23&apos;"
"SRR1689460"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166525&apos; containing sample &apos;BZ39-Normal&apos; from subject &apos;BZ39&apos;"
"SRR1689653"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-123934&apos; containing sample &apos;MX02-Normal&apos; from subject &apos;MX02&apos;"
"SRR1689693"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166542&apos; containing sample &apos;BZ01-Normal&apos; from subject &apos;BZ01&apos;"
"SRR1689803"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166560&apos; containing sample &apos;BZ20-Normal&apos; from subject &apos;BZ20&apos;"
"SRR1689896"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166548&apos; containing sample &apos;BZ06-Normal&apos; from subject &apos;BZ06&apos;"
"SRR1690029"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132353&apos; containing sample &apos;SJD09-Normal&apos; from subject &apos;SJD09&apos;"
"SRR1690047"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132409&apos; containing sample &apos;SJD15-Normal&apos; from subject &apos;SJD15&apos;"
"SRR1690096"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166587&apos; containing sample &apos;BZ08-Normal&apos; from subject &apos;BZ08&apos;"
"SRR1690115"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166538&apos; containing sample &apos;BZ35-Normal&apos; from subject &apos;BZ35&apos;"
"SRR1690154"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132365&apos; containing sample &apos;SJD13-Normal&apos; from subject &apos;SJD13&apos;"
"SRR1690209"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132396&apos; containing sample &apos;SJD07-Normal&apos; from subject &apos;SJD07&apos;"
"SRR1690299"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166554&apos; containing sample &apos;BZ15-Normal&apos; from subject &apos;BZ15&apos;"
"SRR1690335"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166568&apos; containing sample &apos;BZ31-Normal&apos; from subject &apos;BZ31&apos;"
"SRR1690393"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166544&apos; containing sample &apos;BZ03-Normal&apos; from subject &apos;BZ03&apos;"
"SRR1690430"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166565&apos; containing sample &apos;BZ26-Normal&apos; from subject &apos;BZ26&apos;"
"SRR1690507"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166563&apos; containing sample &apos;BZ22-Normal&apos; from subject &apos;BZ22&apos;"
"SRR1690545"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132387&apos; containing sample &apos;SJD14-Normal&apos; from subject &apos;SJD14&apos;"
"SRR1690678"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166550&apos; containing sample &apos;BZ09-Normal&apos; from subject &apos;BZ09&apos;"
"SRR1690697"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166558&apos; containing sample &apos;BZ21-Normal&apos; from subject &apos;BZ21&apos;"
"SRR1690735"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166576&apos; containing sample &apos;BZ12-Normal&apos; from subject &apos;BZ12&apos;"
"SRR1690825"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166552&apos; containing sample &apos;BZ10-Normal&apos; from subject &apos;BZ10&apos;"
"SRR1690897"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132331&apos; containing sample &apos;SJD12-Normal&apos; from subject &apos;SJD12&apos;"
"SRR1690914"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166582&apos; containing sample &apos;BZ07-Normal&apos; from subject &apos;BZ07&apos;"
"SRR1689936"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132373&apos; containing sample &apos;SJD02-Normal&apos; from subject &apos;SJD02&apos;"
"SRR1689972"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166566&apos; containing sample &apos;BZ27-Normal&apos; from subject &apos;BZ27&apos;"
"SRR1690064"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-220214&apos; containing sample &apos;MX03-Normal&apos; from subject &apos;MX03&apos;"
"SRR1690134"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166586&apos; containing sample &apos;BZ29-Normal&apos; from subject &apos;BZ29&apos;"
"SRR1690282"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132397&apos; containing sample &apos;SJD11-Normal&apos; from subject &apos;SJD11&apos;"
"SRR1690412"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132352&apos; containing sample &apos;SJD05-Normal&apos; from subject &apos;SJD05&apos;"
"SRR1690582"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166557&apos; containing sample &apos;BZ18-Normal&apos; from subject &apos;BZ18&apos;"
"SRR1690659"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166585&apos; containing sample &apos;BZ17-Normal&apos; from subject &apos;BZ17&apos;"
"SRR1690845"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-132330&apos; containing sample &apos;SJD08-Normal&apos; from subject &apos;SJD08&apos;"
"SRR1690933"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166553&apos; containing sample &apos;BZ13-Normal&apos; from subject &apos;BZ13&apos;"
"SRR1688774"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166580&apos; containing sample &apos;BZ30-Normal&apos; from subject &apos;BZ30&apos;"
"SRR1688812"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166547&apos; containing sample &apos;BZ05-Normal&apos; from subject &apos;BZ05&apos;"
"SRR1688905"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166551&apos; containing sample &apos;BZ11-Normal&apos; from subject &apos;BZ11&apos;"
"SRR1688941"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166577&apos; containing sample &apos;BZ19-Normal&apos; from subject &apos;BZ19&apos;"
"SRR1688960"	"Illumina HiSeq 2000 paired end sequencing; NCI_OsteosarcomaGenomics Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-166533&apos; containing sample &apos;BZ37-Normal&apos; from subject &apos;BZ37&apos;"
"SRR1223619"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106707&apos; containing sample &apos;MMRC0504-Normal&apos; from subject &apos;MMRC0504&apos;"
"SRR1223663"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106710&apos; containing sample &apos;MMRC0492-Normal&apos; from subject &apos;MMRC0492&apos;"
"SRR1223707"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151155&apos; containing sample &apos;MMRC0638-Normal&apos; from subject &apos;MMRC0638&apos;"
"SRR1223788"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151215&apos; containing sample &apos;MMRC0644-Normal&apos; from subject &apos;MMRC0644&apos;"
"SRR1223846"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106663&apos; containing sample &apos;MMRC0528-Normal&apos; from subject &apos;MMRC0528&apos;"
"SRR1223871"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106680&apos; containing sample &apos;MMRC0496-Normal&apos; from subject &apos;MMRC0496&apos;"
"SRR1223895"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106655&apos; containing sample &apos;MMRC0508-Normal&apos; from subject &apos;MMRC0508&apos;"
"SRR1224022"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151027&apos; containing sample &apos;MMRC0605-Normal&apos; from subject &apos;MMRC0605&apos;"
"SRR1224163"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-150992&apos; containing sample &apos;MMRC0585-Normal&apos; from subject &apos;MMRC0585&apos;"
"SRR1224229"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151039&apos; containing sample &apos;MMRC0593-Normal&apos; from subject &apos;MMRC0593&apos;"
"SRR1224282"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106631&apos; containing sample &apos;MMRC0512-Normal&apos; from subject &apos;MMRC0512&apos;"
"SRR1224402"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151074&apos; containing sample &apos;MMRC0633-Normal&apos; from subject &apos;MMRC0633&apos;"
"SRR1226276"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151149&apos; containing sample &apos;MMRC0620-Normal&apos; from subject &apos;MMRC0620&apos;"
"SRR1226346"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106642&apos; containing sample &apos;MMRC0521-Normal&apos; from subject &apos;MMRC0521&apos;"
"SRR1226413"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106758&apos; containing sample &apos;MMRC0547-Normal&apos; from subject &apos;MMRC0547&apos;"
"SRR1226458"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151026&apos; containing sample &apos;MMRC0606-Normal&apos; from subject &apos;MMRC0606&apos;"
"SRR1226502"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106648&apos; containing sample &apos;MMRC0576-Normal&apos; from subject &apos;MMRC0576&apos;"
"SRR1226618"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151003&apos; containing sample &apos;MMRC0591-Normal&apos; from subject &apos;MMRC0591&apos;"
"SRR1226691"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151224&apos; containing sample &apos;MMRC0642-Normal&apos; from subject &apos;MMRC0642&apos;"
"SRR1226729"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106765&apos; containing sample &apos;MMRC0486-Normal&apos; from subject &apos;MMRC0486&apos;"
"SRR1226781"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106651&apos; containing sample &apos;MMRC0527-Normal&apos; from subject &apos;MMRC0527&apos;"
"SRR1226827"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106730&apos; containing sample &apos;MMRC0489-Normal&apos; from subject &apos;MMRC0489&apos;"
"SRR1226873"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151106&apos; containing sample &apos;MMRC0618-Normal&apos; from subject &apos;MMRC0618&apos;"
"SRR1226997"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151086&apos; containing sample &apos;MMRC0600-Normal&apos; from subject &apos;MMRC0600&apos;"
"SRR1227129"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106634&apos; containing sample &apos;MMRC0482-Normal&apos; from subject &apos;MMRC0482&apos;"
"SRR1227209"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151109&apos; containing sample &apos;MMRC0635-Normal&apos; from subject &apos;MMRC0635&apos;"
"SRR1227259"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-107411&apos; containing sample &apos;MMRC0574-Normal&apos; from subject &apos;MMRC0574&apos;"
"SRR1227279"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106639&apos; containing sample &apos;MMRC0525-Normal&apos; from subject &apos;MMRC0525&apos;"
"SRR1227356"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151091&apos; containing sample &apos;MMRC0615-Normal&apos; from subject &apos;MMRC0615&apos;"
"SRR1227378"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106742&apos; containing sample &apos;MMRC0497-Normal&apos; from subject &apos;MMRC0497&apos;"
"SRR1227528"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106781&apos; containing sample &apos;MMRC0481-Normal&apos; from subject &apos;MMRC0481&apos;"
"SRR1227581"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151002&apos; containing sample &apos;MMRC0594-Normal&apos; from subject &apos;MMRC0594&apos;"
"SRR1227603"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106754&apos; containing sample &apos;MMRC0502-Normal&apos; from subject &apos;MMRC0502&apos;"
"SRR1227696"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151110&apos; containing sample &apos;MMRC0621-Normal&apos; from subject &apos;MMRC0621&apos;"
"SRR1227717"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106659&apos; containing sample &apos;MMRC0554-Normal&apos; from subject &apos;MMRC0554&apos;"
"SRR1227800"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Pond-151151&apos; containing sample &apos;MMRC0609-Normal&apos; from subject &apos;MMRC0609&apos;"
"SRR1227867"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106649&apos; containing sample &apos;MMRC0562-Normal&apos; from subject &apos;MMRC0562&apos;"
"SRR1227912"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106627&apos; containing sample &apos;MMRC0522-Normal&apos; from subject &apos;MMRC0522&apos;"
"SRR1227960"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106691&apos; containing sample &apos;MMRC0503-Normal&apos; from subject &apos;MMRC0503&apos;"
"SRR1228028"	"Illumina HiSeq 2000 paired end sequencing; Myeloma_Golub Illumina random exon sequencing of genomic DNA paired-end library &apos;Catch-106692&apos; containing sample &apos;MMRC0363-Normal&apos; from subject &apos;MMRC0363&apos;"
